#,Date-Time (CDT),Temperature   (°F),RH   (%),Dew Point   (°F),Host Connected,Stopped,End of File
21707,07/17/2023 23:31:44,82.17,63.440,68.56,,,
21708,07/17/2023 23:36:44,82.13,63.480,68.55,,,
21709,07/17/2023 23:41:44,82.13,63.520,68.56,,,
21710,07/17/2023 23:46:44,82.09,63.540,68.54,,,
21711,07/17/2023 23:51:44,82.04,63.600,68.52,,,
21712,07/17/2023 23:56:44,82.00,63.620,68.49,,,
21713,07/18/2023 00:01:44,82.00,63.670,68.52,,,
21714,07/18/2023 00:06:44,81.95,63.710,68.48,,,
21715,07/18/2023 00:11:44,81.91,63.770,68.48,,,
21716,07/18/2023 00:16:44,81.86,63.810,68.44,,,
21717,07/18/2023 00:21:44,81.82,63.850,68.43,,,
21718,07/18/2023 00:26:44,81.77,63.900,68.40,,,
21719,07/18/2023 00:31:44,81.73,63.960,68.39,,,
21720,07/18/2023 00:36:44,81.68,64.030,68.37,,,
21721,07/18/2023 00:41:44,81.64,64.090,68.37,,,
21722,07/18/2023 00:46:44,81.59,64.120,68.33,,,
21723,07/18/2023 00:51:44,81.55,64.170,68.32,,,
21724,07/18/2023 00:56:44,81.55,64.200,68.33,,,
21725,07/18/2023 01:01:44,81.52,64.230,68.31,,,
21726,07/18/2023 01:06:44,81.46,64.260,68.27,,,
21727,07/18/2023 01:11:44,81.46,64.300,68.29,,,
21728,07/18/2023 01:16:44,81.43,64.320,68.27,,,
21729,07/18/2023 01:21:44,81.34,64.380,68.21,,,
21730,07/18/2023 01:26:44,81.34,64.400,68.22,,,
21731,07/18/2023 01:31:44,81.25,64.470,68.16,,,
21732,07/18/2023 01:36:44,81.19,64.530,68.14,,,
21733,07/18/2023 01:41:44,81.19,64.570,68.16,,,
21734,07/18/2023 01:46:44,81.10,64.590,68.08,,,
21735,07/18/2023 01:51:44,81.10,64.630,68.10,,,
21736,07/18/2023 01:56:44,81.07,64.640,68.07,,,
21737,07/18/2023 02:01:44,81.01,64.680,68.04,,,
21738,07/18/2023 02:06:44,80.98,64.720,68.02,,,
21739,07/18/2023 02:11:44,80.98,64.740,68.03,,,
21740,07/18/2023 02:16:44,80.94,64.790,68.02,,,
21741,07/18/2023 02:21:44,80.89,64.810,67.98,,,
21742,07/18/2023 02:26:44,80.85,64.860,67.96,,,
21743,07/18/2023 02:31:44,80.80,64.890,67.93,,,
21744,07/18/2023 02:36:44,80.76,64.930,67.91,,,
21745,07/18/2023 02:41:44,80.76,64.960,67.92,,,
21746,07/18/2023 02:46:44,80.71,64.990,67.89,,,
21747,07/18/2023 02:51:44,80.71,65.000,67.89,,,
21748,07/18/2023 02:56:44,80.67,65.040,67.87,,,
21749,07/18/2023 03:01:44,80.62,65.110,67.86,,,
21750,07/18/2023 03:06:44,80.58,65.150,67.84,,,
21751,07/18/2023 03:11:44,80.53,65.170,67.79,,,
21752,07/18/2023 03:16:44,80.53,65.190,67.80,,,
21753,07/18/2023 03:21:44,80.49,65.210,67.78,,,
21754,07/18/2023 03:26:44,80.46,65.260,67.77,,,
21755,07/18/2023 03:31:44,80.46,65.250,67.76,,,
21756,07/18/2023 03:36:44,80.40,65.270,67.72,,,
21757,07/18/2023 03:41:44,80.37,65.340,67.72,,,
21758,07/18/2023 03:46:44,80.31,65.400,67.69,,,
21759,07/18/2023 03:51:44,80.28,65.480,67.70,,,
21760,07/18/2023 03:56:44,80.28,65.500,67.70,,,
21761,07/18/2023 04:01:44,80.22,65.520,67.66,,,
21762,07/18/2023 04:06:44,80.22,65.550,67.68,,,
21763,07/18/2023 04:11:44,80.19,65.580,67.65,,,
21764,07/18/2023 04:16:44,80.13,65.610,67.62,,,
21765,07/18/2023 04:21:44,80.13,65.650,67.63,,,
21766,07/18/2023 04:26:44,80.10,65.670,67.61,,,
21767,07/18/2023 04:31:44,80.10,65.670,67.61,,,
21768,07/18/2023 04:36:44,80.10,65.720,67.63,,,
21769,07/18/2023 04:41:44,80.10,65.690,67.62,,,
21770,07/18/2023 04:46:44,80.06,65.720,67.59,,,
21771,07/18/2023 04:51:44,80.01,65.780,67.57,,,
21772,07/18/2023 04:56:44,79.97,65.820,67.55,,,
21773,07/18/2023 05:01:44,79.92,65.870,67.53,,,
21774,07/18/2023 05:06:44,79.92,65.890,67.53,,,
21775,07/18/2023 05:11:44,79.88,65.940,67.52,,,
21776,07/18/2023 05:16:44,79.83,65.970,67.48,,,
21777,07/18/2023 05:21:44,79.83,65.990,67.49,,,
21778,07/18/2023 05:26:44,79.83,66.010,67.50,,,
21779,07/18/2023 05:31:44,79.79,66.010,67.47,,,
21780,07/18/2023 05:36:44,79.79,66.010,67.47,,,
21781,07/18/2023 05:41:44,79.79,65.990,67.46,,,
21782,07/18/2023 05:46:44,79.79,65.990,67.46,,,
21783,07/18/2023 05:51:44,79.74,66.030,67.43,,,
21784,07/18/2023 05:56:44,79.70,66.070,67.41,,,
21785,07/18/2023 06:01:44,79.74,66.040,67.43,,,
21786,07/18/2023 06:06:44,79.70,66.070,67.41,,,
21787,07/18/2023 06:11:44,79.66,66.140,67.40,,,
21788,07/18/2023 06:16:44,79.61,66.160,67.36,,,
21789,07/18/2023 06:21:44,79.61,66.170,67.37,,,
21790,07/18/2023 06:26:44,79.61,66.160,67.36,,,
21791,07/18/2023 06:31:44,79.61,66.160,67.36,,,
21792,07/18/2023 06:36:44,79.61,66.160,67.36,,,
21793,07/18/2023 06:41:44,79.57,66.190,67.34,,,
21794,07/18/2023 06:46:44,79.57,66.220,67.36,,,
21795,07/18/2023 06:51:44,79.52,66.230,67.31,,,
21796,07/18/2023 06:56:44,79.57,66.230,67.36,,,
21797,07/18/2023 07:01:44,79.52,66.250,67.32,,,
21798,07/18/2023 07:06:44,79.57,66.200,67.35,,,
21799,07/18/2023 07:11:44,79.57,66.190,67.34,,,
21800,07/18/2023 07:16:44,79.57,66.190,67.34,,,
21801,07/18/2023 07:21:44,79.57,66.170,67.33,,,
21802,07/18/2023 07:26:44,79.57,66.160,67.33,,,
21803,07/18/2023 07:31:44,79.52,66.170,67.28,,,
21804,07/18/2023 07:36:44,79.52,66.190,67.29,,,
21805,07/18/2023 07:41:44,79.52,66.200,67.30,,,
21806,07/18/2023 07:46:44,79.52,66.190,67.29,,,
21807,07/18/2023 07:51:44,79.57,66.160,67.33,,,
21808,07/18/2023 07:56:44,79.57,66.110,67.31,,,
21809,07/18/2023 08:01:44,79.61,66.040,67.31,,,
21810,07/18/2023 08:06:44,79.61,65.990,67.29,,,
21811,07/18/2023 08:11:44,79.66,65.910,67.30,,,
21812,07/18/2023 08:16:44,79.66,65.810,67.26,,,
21813,07/18/2023 08:21:44,79.66,65.710,67.22,,,
21814,07/18/2023 08:26:44,79.61,65.710,67.16,,,
21815,07/18/2023 08:31:44,79.61,65.720,67.17,,,
21816,07/18/2023 08:36:44,79.66,65.780,67.25,,,
21817,07/18/2023 08:41:44,79.66,65.670,67.20,,,
21818,07/18/2023 08:46:44,79.66,65.610,67.17,,,
21819,07/18/2023 08:51:44,79.70,65.560,67.19,,,
21820,07/18/2023 08:56:44,79.70,65.510,67.16,,,
21821,07/18/2023 09:01:44,79.74,65.470,67.18,,,
21822,07/18/2023 09:06:44,79.74,65.440,67.17,,,
21823,07/18/2023 09:11:44,79.79,65.390,67.19,,,
21824,07/18/2023 09:16:44,79.79,65.360,67.18,,,
21825,07/18/2023 09:21:44,79.88,65.280,67.23,,,
21826,07/18/2023 09:26:44,79.97,65.200,67.28,,,
21827,07/18/2023 09:31:44,80.01,65.110,67.27,,,
21828,07/18/2023 09:36:44,80.01,65.140,67.29,,,
21829,07/18/2023 09:41:44,80.06,65.090,67.32,,,
21830,07/18/2023 09:46:44,80.13,65.040,67.36,,,
21831,07/18/2023 09:51:44,80.10,65.250,67.42,,,
21832,07/18/2023 09:56:44,80.01,65.510,67.45,,,
21833,07/18/2023 10:01:44,80.01,65.750,67.56,,,
21834,07/18/2023 10:06:44,79.97,66.120,67.69,,,
21835,07/18/2023 10:11:44,79.88,66.130,67.61,,,
21836,07/18/2023 10:16:44,79.92,66.180,67.66,,,
21837,07/18/2023 10:21:44,79.97,66.180,67.71,,,
21838,07/18/2023 10:26:44,80.06,66.020,67.73,,,
21839,07/18/2023 10:31:44,79.92,66.030,67.60,,,
21840,07/18/2023 10:36:44,79.97,66.060,67.66,,,
21841,07/18/2023 10:41:44,80.06,66.080,67.76,,,
21842,07/18/2023 10:46:44,80.10,66.050,67.78,,,
21843,07/18/2023 10:51:44,80.13,65.990,67.78,,,
21844,07/18/2023 10:56:44,80.19,65.930,67.81,,,
21845,07/18/2023 11:01:44,80.13,66.090,67.83,,,
21846,07/18/2023 11:06:44,80.19,66.030,67.85,,,
21847,07/18/2023 11:11:44,79.88,66.580,67.80,,,
21848,07/18/2023 11:16:44,79.79,66.650,67.75,,,
21849,07/18/2023 11:21:44,79.92,66.670,67.88,,,
21850,07/18/2023 11:26:44,79.97,66.800,67.98,,,
21851,07/18/2023 11:31:44,80.01,66.790,68.01,,,
21852,07/18/2023 11:36:44,80.01,66.750,68.00,,,
21853,07/18/2023 11:41:44,80.06,66.610,67.99,,,
21854,07/18/2023 11:46:44,80.06,66.670,68.01,,,
21855,07/18/2023 11:51:44,80.10,66.610,68.02,,,
21856,07/18/2023 11:56:44,80.13,66.520,68.01,,,
21857,07/18/2023 12:01:44,80.19,66.310,67.98,,,
21858,07/18/2023 12:06:44,80.22,66.190,67.96,,,
21859,07/18/2023 12:11:44,80.28,66.090,67.97,,,
21860,07/18/2023 12:16:44,80.37,65.860,67.95,,,
21861,07/18/2023 12:21:44,80.37,65.630,67.85,,,
21862,07/18/2023 12:26:44,80.40,65.640,67.88,,,
21863,07/18/2023 12:31:44,80.37,65.500,67.79,,,
21864,07/18/2023 12:36:44,80.40,65.530,67.84,,,
21865,07/18/2023 12:41:44,80.49,65.470,67.89,,,
21866,07/18/2023 12:46:44,80.58,65.270,67.89,,,
21867,07/18/2023 12:51:44,80.67,65.030,67.87,,,
21868,07/18/2023 12:56:44,80.71,64.890,67.84,,,
21869,07/18/2023 13:01:44,80.76,64.810,67.86,,,
21870,07/18/2023 13:06:44,80.85,64.700,67.89,,,
21871,07/18/2023 13:11:44,80.89,64.670,67.91,,,
21872,07/18/2023 13:16:44,80.94,64.590,67.93,,,
21873,07/18/2023 13:21:44,80.94,64.570,67.92,,,
21874,07/18/2023 13:26:44,81.01,64.540,67.97,,,
21875,07/18/2023 13:31:44,81.07,64.510,68.01,,,
21876,07/18/2023 13:36:44,81.10,64.430,68.01,,,
21877,07/18/2023 13:41:44,81.16,64.420,68.06,,,
21878,07/18/2023 13:46:44,81.19,64.410,68.09,,,
21879,07/18/2023 13:51:44,81.28,64.360,68.15,,,
21880,07/18/2023 13:56:44,81.28,64.400,68.17,,,
21881,07/18/2023 14:01:44,81.34,64.430,68.23,,,
21882,07/18/2023 14:06:44,81.37,64.450,68.28,,,
21883,07/18/2023 14:11:44,81.43,64.530,68.36,,,
21884,07/18/2023 14:16:44,81.43,64.590,68.39,,,
21885,07/18/2023 14:21:44,81.43,64.710,68.44,,,
21886,07/18/2023 14:26:44,81.46,64.870,68.55,,,
21887,07/18/2023 14:31:44,81.46,65.010,68.61,,,
21888,07/18/2023 14:36:44,81.46,65.120,68.66,,,
21889,07/18/2023 14:41:44,81.52,65.230,68.76,,,
21890,07/18/2023 14:46:44,81.46,65.350,68.76,,,
21891,07/18/2023 14:51:44,81.46,65.650,68.90,,,
21892,07/18/2023 14:56:44,81.46,65.800,68.97,,,
21893,07/18/2023 15:01:44,81.46,65.910,69.01,,,
21894,07/18/2023 15:06:44,81.52,66.130,69.16,,,
21895,07/18/2023 15:11:44,81.52,66.360,69.26,,,
21896,07/18/2023 15:16:44,81.52,66.530,69.34,,,
21897,07/18/2023 15:21:44,81.52,66.750,69.43,,,
21898,07/18/2023 15:26:44,81.55,66.750,69.47,,,
21899,07/18/2023 15:31:44,81.55,66.800,69.49,,,
21900,07/18/2023 15:36:44,81.52,66.940,69.52,,,
21901,07/18/2023 15:41:44,81.55,66.960,69.56,,,
21902,07/18/2023 15:46:44,81.55,66.970,69.57,,,
21903,07/18/2023 15:51:44,81.55,67.050,69.60,,,
21904,07/18/2023 15:56:44,81.59,67.070,69.64,,,
21905,07/18/2023 16:01:44,81.59,67.270,69.73,,,
21906,07/18/2023 16:06:44,81.59,67.320,69.75,,,
21907,07/18/2023 16:11:44,81.64,67.320,69.81,,,
21908,07/18/2023 16:16:44,81.64,67.350,69.82,,,
21909,07/18/2023 16:21:44,81.68,67.350,69.85,,,
21910,07/18/2023 16:26:44,81.73,67.330,69.89,,,
21911,07/18/2023 16:31:44,81.73,67.250,69.86,,,
21912,07/18/2023 16:36:44,81.82,67.190,69.92,,,
21913,07/18/2023 16:41:44,81.82,67.160,69.90,,,
21914,07/18/2023 16:46:44,81.86,67.110,69.92,,,
21915,07/18/2023 16:51:44,81.86,67.080,69.90,,,
21916,07/18/2023 16:56:44,81.86,67.050,69.89,,,
21917,07/18/2023 17:01:44,81.86,67.030,69.88,,,
21918,07/18/2023 17:06:44,81.86,66.990,69.87,,,
21919,07/18/2023 17:11:44,81.86,66.990,69.87,,,
21920,07/18/2023 17:16:44,81.86,66.990,69.87,,,
21921,07/18/2023 17:21:44,81.86,66.940,69.84,,,
21922,07/18/2023 17:26:44,81.86,66.880,69.82,,,
21923,07/18/2023 17:31:44,81.86,66.900,69.83,,,
21924,07/18/2023 17:36:44,81.86,66.860,69.81,,,
21925,07/18/2023 17:41:44,81.86,66.780,69.77,,,
21926,07/18/2023 17:46:44,81.86,66.760,69.77,,,
21927,07/18/2023 17:51:44,81.86,66.750,69.76,,,
21928,07/18/2023 17:56:44,81.86,66.690,69.74,,,
21929,07/18/2023 18:01:44,81.86,66.690,69.74,,,
21930,07/18/2023 18:06:44,81.86,66.640,69.71,,,
21931,07/18/2023 18:11:44,81.86,66.550,69.67,,,
21932,07/18/2023 18:16:44,81.91,66.520,69.71,,,
21933,07/18/2023 18:21:44,81.91,66.490,69.70,,,
21934,07/18/2023 18:26:44,81.91,66.440,69.67,,,
21935,07/18/2023 18:31:44,81.91,66.420,69.67,,,
21936,07/18/2023 18:36:44,81.91,66.400,69.66,,,
21937,07/18/2023 18:41:44,81.95,66.310,69.65,,,
21938,07/18/2023 18:46:44,81.95,66.310,69.65,,,
21939,07/18/2023 18:51:44,81.95,66.310,69.65,,,
21940,07/18/2023 18:56:44,82.00,66.270,69.68,,,
21941,07/18/2023 19:01:44,82.00,66.200,69.66,,,
21942,07/18/2023 19:06:44,82.00,66.170,69.64,,,
21943,07/18/2023 19:11:44,82.00,66.160,69.64,,,
21944,07/18/2023 19:16:44,82.00,66.130,69.62,,,
21945,07/18/2023 19:21:44,82.04,66.140,69.66,,,
21946,07/18/2023 19:26:44,82.04,66.090,69.64,,,
21947,07/18/2023 19:31:44,82.04,66.080,69.63,,,
21948,07/18/2023 19:36:44,82.04,66.040,69.62,,,
21949,07/18/2023 19:41:44,82.04,66.030,69.61,,,
21950,07/18/2023 19:46:44,82.04,66.010,69.60,,,
21951,07/18/2023 19:51:44,82.04,66.040,69.62,,,
21952,07/18/2023 19:56:44,82.00,66.030,69.58,,,
21953,07/18/2023 20:01:44,82.00,66.030,69.58,,,
21954,07/18/2023 20:06:44,82.00,66.060,69.59,,,
21955,07/18/2023 20:11:44,82.00,66.090,69.61,,,
21956,07/18/2023 20:16:44,82.00,66.070,69.60,,,
21957,07/18/2023 20:21:44,81.95,66.080,69.55,,,
21958,07/18/2023 20:26:44,81.95,66.100,69.56,,,
21959,07/18/2023 20:31:44,81.95,66.100,69.56,,,
21960,07/18/2023 20:36:44,81.95,66.140,69.58,,,
21961,07/18/2023 20:41:44,81.91,66.140,69.54,,,
21962,07/18/2023 20:46:44,81.91,66.140,69.54,,,
21963,07/18/2023 20:51:44,81.91,66.170,69.56,,,
21964,07/18/2023 20:56:44,81.86,66.130,69.49,,,
21965,07/18/2023 21:01:44,81.86,66.160,69.50,,,
21966,07/18/2023 21:06:44,81.86,66.180,69.51,,,
21967,07/18/2023 21:11:44,81.82,66.160,69.47,,,
21968,07/18/2023 21:16:44,81.82,66.220,69.49,,,
21969,07/18/2023 21:21:44,81.82,66.190,69.48,,,
21970,07/18/2023 21:26:44,81.77,66.200,69.43,,,
21971,07/18/2023 21:31:44,81.73,66.270,69.43,,,
21972,07/18/2023 21:36:44,81.73,66.300,69.44,,,
21973,07/18/2023 21:41:44,81.68,66.270,69.38,,,
21974,07/18/2023 21:46:44,81.68,66.360,69.42,,,
21975,07/18/2023 21:51:44,81.64,66.350,69.38,,,
21976,07/18/2023 21:56:44,81.59,66.370,69.34,,,
21977,07/18/2023 22:01:44,81.59,66.390,69.34,,,
21978,07/18/2023 22:06:44,81.55,66.450,69.34,,,
21979,07/18/2023 22:11:44,81.55,66.450,69.34,,,
21980,07/18/2023 22:16:44,81.52,66.500,69.32,,,
21981,07/18/2023 22:21:44,81.46,66.520,69.28,,,
21982,07/18/2023 22:26:44,81.46,66.520,69.28,,,
21983,07/18/2023 22:31:44,81.43,66.560,69.27,,,
21984,07/18/2023 22:36:44,81.37,66.630,69.24,,,
21985,07/18/2023 22:41:44,81.34,66.640,69.22,,,
21986,07/18/2023 22:46:44,81.28,66.690,69.19,,,
21987,07/18/2023 22:51:44,81.25,66.720,69.16,,,
21988,07/18/2023 22:56:44,81.19,66.780,69.14,,,
21989,07/18/2023 23:01:44,81.19,66.800,69.15,,,
21990,07/18/2023 23:06:44,81.16,66.850,69.14,,,
21991,07/18/2023 23:11:44,81.10,66.880,69.10,,,
21992,07/18/2023 23:16:44,81.10,66.970,69.14,,,
21993,07/18/2023 23:21:44,81.07,66.940,69.09,,,
21994,07/18/2023 23:26:44,81.01,66.960,69.05,,,
21995,07/18/2023 23:31:44,81.01,67.030,69.08,,,
21996,07/18/2023 23:36:44,80.98,67.070,69.06,,,
21997,07/18/2023 23:41:44,80.94,67.120,69.05,,,
21998,07/18/2023 23:46:44,80.89,67.110,69.00,,,
21999,07/18/2023 23:51:44,80.89,67.200,69.03,,,
22000,07/18/2023 23:56:44,80.85,67.200,69.00,,,
22001,07/19/2023 00:01:44,80.80,67.240,68.97,,,
22002,07/19/2023 00:06:44,80.76,67.320,68.97,,,
22003,07/19/2023 00:11:44,80.71,67.380,68.94,,,
22004,07/19/2023 00:16:44,80.71,67.410,68.95,,,
22005,07/19/2023 00:21:44,80.71,67.450,68.97,,,
22006,07/19/2023 00:26:44,80.67,67.470,68.94,,,
22007,07/19/2023 00:31:44,80.67,67.510,68.96,,,
22008,07/19/2023 00:36:44,80.62,67.530,68.92,,,
22009,07/19/2023 00:41:44,80.62,67.560,68.93,,,
22010,07/19/2023 00:46:44,80.58,67.600,68.92,,,
22011,07/19/2023 00:51:44,80.58,67.640,68.93,,,
22012,07/19/2023 00:56:44,80.53,67.660,68.89,,,
22013,07/19/2023 01:01:44,80.49,67.710,68.87,,,
22014,07/19/2023 01:06:44,80.49,67.710,68.87,,,
22015,07/19/2023 01:11:44,80.49,67.740,68.89,,,
22016,07/19/2023 01:16:44,80.49,67.740,68.89,,,
22017,07/19/2023 01:21:44,80.40,67.790,68.82,,,
22018,07/19/2023 01:26:44,80.40,67.820,68.84,,,
22019,07/19/2023 01:31:44,80.40,67.820,68.84,,,
22020,07/19/2023 01:36:44,80.37,67.870,68.83,,,
22021,07/19/2023 01:41:44,80.31,67.910,68.79,,,
22022,07/19/2023 01:46:44,80.31,67.910,68.79,,,
22023,07/19/2023 01:51:44,80.31,67.910,68.79,,,
22024,07/19/2023 01:56:44,80.31,67.930,68.80,,,
22025,07/19/2023 02:01:44,80.28,67.960,68.78,,,
22026,07/19/2023 02:06:44,80.28,67.980,68.79,,,
22027,07/19/2023 02:11:44,80.28,67.980,68.79,,,
22028,07/19/2023 02:16:44,80.22,68.000,68.74,,,
22029,07/19/2023 02:21:44,80.22,68.000,68.74,,,
22030,07/19/2023 02:26:44,80.22,68.010,68.75,,,
22031,07/19/2023 02:31:44,80.19,68.010,68.71,,,
22032,07/19/2023 02:36:44,80.19,68.020,68.72,,,
22033,07/19/2023 02:41:44,80.13,68.040,68.68,,,
22034,07/19/2023 02:46:44,80.13,68.050,68.68,,,
22035,07/19/2023 02:51:44,80.10,68.070,68.65,,,
22036,07/19/2023 02:56:44,80.10,68.070,68.65,,,
22037,07/19/2023 03:01:44,80.10,68.080,68.66,,,
22038,07/19/2023 03:06:44,80.10,68.100,68.67,,,
22039,07/19/2023 03:11:44,80.06,68.100,68.63,,,
22040,07/19/2023 03:16:44,80.06,68.110,68.64,,,
22041,07/19/2023 03:21:44,80.06,68.110,68.64,,,
22042,07/19/2023 03:26:44,80.06,68.150,68.65,,,
22043,07/19/2023 03:31:44,80.06,68.150,68.65,,,
22044,07/19/2023 03:36:44,80.06,68.150,68.65,,,
22045,07/19/2023 03:41:44,80.01,68.150,68.60,,,
22046,07/19/2023 03:46:44,80.01,68.150,68.60,,,
22047,07/19/2023 03:51:44,79.97,68.160,68.57,,,
22048,07/19/2023 03:56:44,79.97,68.170,68.58,,,
22049,07/19/2023 04:01:44,79.97,68.180,68.58,,,
22050,07/19/2023 04:06:44,79.97,68.210,68.59,,,
22051,07/19/2023 04:11:44,79.92,68.220,68.55,,,
22052,07/19/2023 04:16:44,79.92,68.220,68.55,,,
22053,07/19/2023 04:21:44,79.92,68.240,68.55,,,
22054,07/19/2023 04:26:44,79.92,68.260,68.56,,,
22055,07/19/2023 04:31:44,79.88,68.260,68.53,,,
22056,07/19/2023 04:36:44,79.88,68.280,68.54,,,
22057,07/19/2023 04:41:44,79.83,68.320,68.50,,,
22058,07/19/2023 04:46:44,79.83,68.320,68.50,,,
22059,07/19/2023 04:51:44,79.83,68.320,68.50,,,
22060,07/19/2023 04:56:44,79.83,68.330,68.51,,,
22061,07/19/2023 05:01:44,79.79,68.360,68.49,,,
22062,07/19/2023 05:06:44,79.79,68.370,68.49,,,
22063,07/19/2023 05:11:44,79.79,68.370,68.49,,,
22064,07/19/2023 05:16:44,79.74,68.380,68.44,,,
22065,07/19/2023 05:21:44,79.74,68.430,68.46,,,
22066,07/19/2023 05:26:44,79.70,68.430,68.43,,,
22067,07/19/2023 05:31:44,79.70,68.440,68.44,,,
22068,07/19/2023 05:36:44,79.74,68.460,68.48,,,
22069,07/19/2023 05:41:44,79.70,68.480,68.45,,,
22070,07/19/2023 05:46:44,79.70,68.490,68.46,,,
22071,07/19/2023 05:51:44,79.70,68.490,68.46,,,
22072,07/19/2023 05:56:44,79.70,68.550,68.48,,,
22073,07/19/2023 06:01:44,79.66,68.530,68.44,,,
22074,07/19/2023 06:06:44,79.66,68.570,68.45,,,
22075,07/19/2023 06:11:44,79.61,68.590,68.41,,,
22076,07/19/2023 06:16:44,79.61,68.610,68.42,,,
22077,07/19/2023 06:21:44,79.61,68.610,68.42,,,
22078,07/19/2023 06:26:44,79.52,68.660,68.36,,,
22079,07/19/2023 06:31:44,79.57,68.690,68.42,,,
22080,07/19/2023 06:36:44,79.52,68.680,68.36,,,
22081,07/19/2023 06:41:44,79.52,68.730,68.38,,,
22082,07/19/2023 06:46:44,79.52,68.740,68.39,,,
22083,07/19/2023 06:51:44,79.52,68.730,68.38,,,
22084,07/19/2023 06:56:44,79.52,68.740,68.39,,,
22085,07/19/2023 07:01:44,79.52,68.710,68.38,,,
22086,07/19/2023 07:06:44,79.52,68.740,68.39,,,
22087,07/19/2023 07:11:44,79.52,68.760,68.40,,,
22088,07/19/2023 07:16:44,79.52,68.730,68.38,,,
22089,07/19/2023 07:21:44,79.57,68.730,68.44,,,
22090,07/19/2023 07:26:44,79.61,68.650,68.44,,,
22091,07/19/2023 07:31:44,79.66,68.550,68.45,,,
22092,07/19/2023 07:36:44,79.70,68.520,68.47,,,
22093,07/19/2023 07:41:44,79.74,68.460,68.48,,,
22094,07/19/2023 07:46:44,79.83,68.470,68.57,,,
22095,07/19/2023 07:51:44,79.83,68.350,68.51,,,
22096,07/19/2023 07:56:44,79.88,68.300,68.55,,,
22097,07/19/2023 08:01:44,79.92,68.250,68.56,,,
22098,07/19/2023 08:06:44,79.97,68.150,68.57,,,
22099,07/19/2023 08:11:44,80.01,68.130,68.60,,,
22100,07/19/2023 08:16:44,80.06,68.190,68.67,,,
22101,07/19/2023 08:21:44,80.22,68.010,68.75,,,
22102,07/19/2023 08:26:44,80.31,67.890,68.78,,,
22103,07/19/2023 08:31:44,80.40,67.720,68.80,,,
22104,07/19/2023 08:36:44,80.40,67.790,68.82,,,
22105,07/19/2023 08:41:44,80.46,67.800,68.88,,,
22106,07/19/2023 08:46:44,80.53,67.670,68.89,,,
22107,07/19/2023 08:51:44,80.53,67.670,68.89,,,
22108,07/19/2023 08:56:44,80.53,67.690,68.90,,,
22109,07/19/2023 09:01:44,80.53,67.670,68.89,,,
22110,07/19/2023 09:06:44,80.49,67.680,68.86,,,
22111,07/19/2023 09:11:44,80.58,67.790,69.00,,,
22112,07/19/2023 09:16:44,80.76,67.600,69.08,,,
22113,07/19/2023 09:21:44,80.89,67.330,69.09,,,
22114,07/19/2023 09:26:44,80.94,67.200,69.08,,,
22115,07/19/2023 09:31:44,80.94,67.200,69.08,,,
22116,07/19/2023 09:36:44,80.94,67.110,69.05,,,
22117,07/19/2023 09:41:44,80.98,67.030,69.04,,,
22118,07/19/2023 09:46:44,80.98,67.100,69.07,,,
22119,07/19/2023 09:51:44,81.01,67.050,69.09,,,
22120,07/19/2023 09:56:44,81.07,67.030,69.13,,,
22121,07/19/2023 10:01:44,81.10,66.990,69.15,,,
22122,07/19/2023 10:06:44,81.25,66.850,69.22,,,
22123,07/19/2023 10:11:44,81.28,66.750,69.21,,,
22124,07/19/2023 10:16:44,81.34,66.720,69.25,,,
22125,07/19/2023 10:21:44,81.43,66.650,69.31,,,
22126,07/19/2023 10:26:44,81.46,66.590,69.31,,,
22127,07/19/2023 10:31:44,81.46,66.600,69.32,,,
22128,07/19/2023 10:36:44,81.59,66.500,69.39,,,
22129,07/19/2023 10:41:44,81.64,66.420,69.41,,,
22130,07/19/2023 10:46:44,81.73,66.380,69.48,,,
22131,07/19/2023 10:51:44,81.82,66.270,69.51,,,
22132,07/19/2023 10:56:44,81.86,66.270,69.55,,,
22133,07/19/2023 11:01:44,81.91,66.250,69.59,,,
22134,07/19/2023 11:06:44,81.95,66.200,69.61,,,
22135,07/19/2023 11:11:44,82.04,66.120,69.65,,,
22136,07/19/2023 11:16:44,82.13,66.000,69.68,,,
22137,07/19/2023 11:21:44,82.17,65.950,69.70,,,
22138,07/19/2023 11:26:44,82.17,65.990,69.71,,,
22139,07/19/2023 11:31:44,82.26,65.950,69.79,,,
22140,07/19/2023 11:36:44,82.31,65.890,69.81,,,
22141,07/19/2023 11:41:44,82.40,65.780,69.84,,,
22142,07/19/2023 11:46:44,82.40,65.890,69.89,,,
22143,07/19/2023 11:51:44,82.35,66.080,69.93,,,
22144,07/19/2023 11:56:44,82.40,66.250,70.06,,,
22145,07/19/2023 12:01:44,82.53,66.350,70.22,,,
22146,07/19/2023 12:06:44,82.62,66.310,70.29,,,
22147,07/19/2023 12:11:44,82.67,66.300,70.33,,,
22148,07/19/2023 12:16:44,82.71,66.350,70.39,,,
22149,07/19/2023 12:21:44,82.85,66.420,70.56,,,
22150,07/19/2023 12:26:44,82.98,66.440,70.68,,,
22151,07/19/2023 12:31:44,83.10,66.270,70.73,,,
22152,07/19/2023 12:36:44,83.19,66.250,70.81,,,
22153,07/19/2023 12:41:44,83.34,67.150,71.34,,,
22154,07/19/2023 12:46:44,83.43,66.930,71.33,,,
22155,07/19/2023 12:51:44,83.46,67.030,71.41,,,
